UserID;Gender;Age;Occupation;Zip-code
2425;F;35-44;sales/marketing;45243
1817;M;35-44;academic/educator;53706
628;F;35-44;other;20715
1974;M;35-44;technician/engineer;12159
3405;M;35-44;sales/marketing;92084
4654;M;35-44;writer;94574
3582;F;35-44;other;52405
1350;F;35-44;other;90278
4240;M;35-44;technician/engineer;55330
1429;F;35-44;clerical/admin;11229
4116;M;35-44;executive/managerial;7040
1209;M;35-44;executive/managerial;94127
4335;M;35-44;other;74011
3711;M;35-44;other;32506
2377;M;35-44;other;6108
1343;M;35-44;sales/marketing;91324
3775;M;35-44;programmer;14619
5095;F;35-44;academic/educator;23508
369;M;35-44;academic/educator;55110
1685;M;35-44;programmer;95833
4852;M;35-44;other;42025
5477;M;35-44;academic/educator;55343
3587;M;35-44;clerical/admin;93611
5843;M;35-44;academic/educator;83301
519;F;35-44;sales/marketing;55038
3692;M;35-44;technician/engineer;89147
3596;F;35-44;college/grad student;19104
5982;M;35-44;academic/educator;56082
5331;M;35-44;sales/marketing;6880
2635;M;35-44;other;6403
5082;M;35-44;academic/educator;23185
957;M;35-44;academic/educator;29706
4725;M;35-44;customer service;96707-1321
2725;M;35-44;executive/managerial;30071
4146;M;35-44;technician/engineer;44301
2237;F;35-44;doctor/health care;14905
4319;M;35-44;executive/managerial;44125
5200;F;35-44;scientist;43065
1559;M;35-44;farmer;10014
4434;F;35-44;executive/managerial;60201
4796;M;35-44;executive/managerial;98103
10;F;35-44;academic/educator;95370
5924;M;35-44;other;55417
5557;M;35-44;sales/marketing;33701
3253;F;35-44;college/grad student;26505
2860;M;35-44;technician/engineer;20009
2874;F;35-44;writer;20036
1864;M;35-44;executive/managerial;94306
3523;M;35-44;executive/managerial;53404
5023;M;35-44;writer;91505
3717;M;35-44;technician/engineer;94533
1894;F;35-44;executive/managerial;94602
4069;M;35-44;scientist;19406
3856;F;35-44;writer;93449
5994;M;35-44;academic/educator;32501
1893;F;35-44;other;90024
4488;M;35-44;executive/managerial;72703
5298;M;35-44;technician/engineer;55126
4598;F;35-44;clerical/admin;48237
4975;M;35-44;other;90065
5667;M;35-44;executive/managerial;10009
1614;M;35-44;other;90027
4259;M;35-44;technician/engineer;45380
6012;M;35-44;scientist;2871
4440;M;35-44;academic/educator;81005
3724;M;35-44;doctor/health care;77083
1432;M;35-44;academic/educator;94549
1914;F;35-44;sales/marketing;95051
826;F;35-44;academic/educator;80210
5643;F;35-44;academic/educator;84108
1017;M;35-44;other;30906
1549;M;35-44;doctor/health care;20901
2605;M;35-44;executive/managerial;75013
1674;M;35-44;artist;95816
6007;M;35-44;technician/engineer;80537
2804;F;35-44;other;46234
4842;F;35-44;academic/educator;23062
5566;M;35-44;executive/managerial;20901
976;M;35-44;sales/marketing;89113
3254;F;35-44;doctor/health care;95843
2814;M;35-44;executive/managerial;2127
74;M;35-44;sales/marketing;94530
5469;M;35-44;programmer;20171
4811;M;35-44;academic/educator;1773
3999;M;35-44;technician/engineer;30701
4723;M;35-44;executive/managerial;90014-1718
3515;M;35-44;clerical/admin;55042
2051;M;35-44;executive/managerial;93906
150;M;35-44;executive/managerial;98144
5478;M;35-44;executive/managerial;2766
3321;M;35-44;academic/educator;95380
512;M;35-44;other;55379
5613;F;35-44;other;98622
613;M;35-44;writer;10562
234;M;35-44;executive/managerial;39652
2070;F;35-44;doctor/health care;13210
3770;F;35-44;clerical/admin;50322
3014;M;35-44;executive/managerial;6430
209;M;35-44;academic/educator;90048
4179;F;35-44;writer;94949
437;M;35-44;technician/engineer;55030
2624;F;35-44;other;44313
5630;M;35-44;technician/engineer;6854
5206;M;35-44;executive/managerial;91302
5622;M;35-44;scientist;1775
4564;M;35-44;programmer;19107
2485;M;35-44;sales/marketing;95746
5545;F;35-44;self-employed;98072
834;F;35-44;programmer;78640
1609;F;35-44;homemaker;6830
3030;M;35-44;academic/educator;48103
1462;M;35-44;self-employed;95405
1698;M;35-44;artist;97214
1323;F;35-44;artist;11218
329;M;35-44;executive/managerial;2115
5849;M;35-44;technician/engineer;97124
4109;M;35-44;clerical/admin;97202
4511;M;35-44;executive/managerial;62234
5261;M;35-44;programmer;10025
2997;F;35-44;self-employed;45238
2123;F;35-44;other;13064
4971;M;35-44;executive/managerial;94086
5971;M;35-44;executive/managerial;49504
4466;M;35-44;lawyer;10022
5424;F;35-44;artist;80012
5165;M;35-44;doctor/health care;91103
1920;F;35-44;executive/managerial;80122
3461;M;35-44;other;95409
2233;F;35-44;clerical/admin;60187
2933;M;35-44;lawyer;32082
2508;F;35-44;clerical/admin;77429
2125;M;35-44;clerical/admin;46033
1823;F;35-44;academic/educator;92801
3059;M;35-44;other;75023
3366;M;35-44;sales/marketing;8750
5132;M;35-44;executive/managerial;77565
106;F;35-44;lawyer;79101
912;F;35-44;artist;91324
1290;M;35-44;other;91504
5650;F;35-44;programmer;91104
2959;M;35-44;technician/engineer;6074
5260;M;35-44;executive/managerial;78705
3704;F;35-44;other;4255
3330;F;35-44;academic/educator;47933
651;M;35-44;executive/managerial;20895
5887;F;35-44;writer;61821
4737;M;35-44;self-employed;19003
4050;M;35-44;doctor/health care;60061
1770;M;35-44;self-employed;79605
1903;M;35-44;other;90401
691;M;35-44;lawyer;96813
467;F;35-44;clerical/admin;55075
4788;M;35-44;executive/managerial;85331
3415;M;35-44;executive/managerial;80129
3974;M;35-44;other;30741
1424;M;35-44;other;28209
1352;M;35-44;writer;94122
4486;M;35-44;farmer;98674
5762;F;35-44;doctor/health care;55125
2671;F;35-44;programmer;54220
5116;M;35-44;doctor/health care;95521
3960;F;35-44;sales/marketing;55014
704;F;35-44;farmer;85712
791;M;35-44;executive/managerial;27511
5523;M;35-44;other;60187
1744;M;35-44;programmer;50325
5620;M;35-44;sales/marketing;55330
3608;F;35-44;homemaker;2879
4571;M;35-44;executive/managerial;21013
3805;F;35-44;academic/educator;89031
2665;M;35-44;lawyer;98443
23;M;35-44;other;90049
4767;F;35-44;homemaker;3769
4277;M;35-44;self-employed;98133
2975;M;35-44;lawyer;20879
4819;M;35-44;tradesman/craftsman;17350
2979;M;35-44;artist;45243
3052;M;35-44;programmer;10036
4232;F;35-44;writer;75287
2517;F;35-44;homemaker;53806
1015;M;35-44;clerical/admin;11220
123;M;35-44;homemaker;67208
320;M;35-44;doctor/health care;99516
3068;F;35-44;homemaker;66204
1658;F;35-44;doctor/health care;94214
2353;F;35-44;homemaker;61270
1377;M;35-44;self-employed;65270
5180;M;35-44;lawyer;85044
245;M;35-44;self-employed;66046
3803;F;35-44;homemaker;19006
3283;M;35-44;self-employed;66208
733;M;35-44;self-employed;30034
3492;M;35-44;executive/managerial;77005
1324;M;35-44;self-employed;7030
2046;M;35-44;academic/educator;91711
3894;M;35-44;self-employed;2139
1797;M;35-44;executive/managerial;52003
2601;M;35-44;self-employed;27613
4148;F;35-44;executive/managerial;55021
4653;M;35-44;programmer;95051
4685;M;35-44;academic/educator;55454
4710;F;35-44;self-employed;24450
5635;F;35-44;homemaker;6854
1288;F;35-44;unemployed;92867
2905;M;35-44;technician/engineer;55407
5550;M;35-44;scientist;48187
3470;M;35-44;technician/engineer;49887
5679;M;35-44;artist;33020
1882;M;35-44;self-employed;92352
5022;M;35-44;executive/managerial;91001
577;M;35-44;other;2115
4241;M;35-44;executive/managerial;11767
2319;M;35-44;executive/managerial;48104
360;M;35-44;technician/engineer;28208
4766;M;35-44;self-employed;10014
4301;M;35-44;lawyer;38135
1067;M;35-44;programmer;94402
1690;M;35-44;self-employed;98029
5193;M;35-44;programmer;14619
3473;F;35-44;self-employed;2472
3246;F;35-44;academic/educator;85258
3325;F;35-44;sales/marketing;39180
5055;F;35-44;self-employed;97330
3886;M;35-44;executive/managerial;95008
4603;F;35-44;artist;33619
2122;M;35-44;programmer;61614
4005;M;35-44;executive/managerial;12110
1422;M;35-44;technician/engineer;55934
1417;M;35-44;self-employed;10472
3812;M;35-44;technician/engineer;78749
3393;M;35-44;programmer;60563
4455;M;35-44;executive/managerial;27511
2594;M;35-44;executive/managerial;31047
2899;M;35-44;sales/marketing;94133
5599;M;35-44;executive/managerial;90020
702;M;35-44;executive/managerial;90808
5962;M;35-44;executive/managerial;80221
2409;F;35-44;homemaker;6074
65;M;35-44;programmer;55803
1592;M;35-44;executive/managerial;50111
5393;M;35-44;executive/managerial;10471
2442;M;35-44;technician/engineer;36830
5456;M;35-44;academic/educator;32312
4252;F;35-44;clerical/admin;28262
1994;M;35-44;artist;89012
387;F;35-44;executive/managerial;55111
76;M;35-44;executive/managerial;55413
5175;F;35-44;homemaker;33445
5427;M;35-44;unemployed;11201
4875;M;35-44;other;97403
2489;F;35-44;homemaker;37843
3344;M;35-44;other;8902
2907;F;35-44;customer service;12345
1566;M;35-44;self-employed;77550
5195;M;35-44;executive/managerial;80304
3534;M;35-44;technician/engineer;68506
205;M;35-44;programmer;97333
5526;F;35-44;artist;27514
5045;M;35-44;other;43081
2830;M;35-44;executive/managerial;94506
3230;M;35-44;self-employed;92630
646;M;35-44;executive/managerial;8505
1980;M;35-44;executive/managerial;6460
2673;M;35-44;executive/managerial;77040
4666;M;35-44;academic/educator;53704
3050;M;35-44;programmer;94025
5036;M;35-44;executive/managerial;14850
5267;M;35-44;executive/managerial;20191
5463;M;35-44;other;53202
1370;M;35-44;artist;92821
586;M;35-44;sales/marketing;53092
739;M;35-44;programmer;55803
3662;M;35-44;self-employed;8753
4594;M;35-44;self-employed;55303
4784;F;35-44;doctor/health care;48105
3453;M;35-44;executive/managerial;7981
805;M;35-44;programmer;37211
2923;M;35-44;programmer;44256
3570;M;35-44;programmer;19050
2541;F;35-44;customer service;49424
5573;F;35-44;academic/educator;14619
6010;M;35-44;other;79606
1397;M;35-44;executive/managerial;55901
333;M;35-44;artist;55410
281;F;35-44;other;94117
2491;M;35-44;executive/managerial;22904
5513;M;35-44;academic/educator;91768
1036;M;35-44;executive/managerial;28036
3936;F;35-44;programmer;1464
4789;M;35-44;artist;55104
4490;M;35-44;customer service;70123
3842;F;35-44;self-employed;92054
5981;M;35-44;executive/managerial;1776
600;M;35-44;technician/engineer;66209
2254;M;35-44;customer service;33317
1738;M;35-44;self-employed;30034
1119;M;35-44;academic/educator;90504
4833;M;35-44;self-employed;81321
679;M;35-44;self-employed;29681
324;M;35-44;technician/engineer;55106
2086;M;35-44;sales/marketing;48328
1249;M;35-44;artist;94587
3878;M;35-44;self-employed;22124
2781;M;35-44;college/grad student;45205
5182;F;35-44;executive/managerial;55441
4077;F;35-44;artist;22030
4909;F;35-44;programmer;94014
4946;F;35-44;academic/educator;91106
4765;F;35-44;self-employed;3301
1346;M;35-44;writer;27607
5352;F;35-44;customer service;55306
2407;M;35-44;self-employed;11358
3813;M;35-44;executive/managerial;80910
4177;M;35-44;technician/engineer;90680
3044;M;35-44;self-employed;77301
266;M;35-44;lawyer;75229
2564;F;35-44;writer;43230
558;M;35-44;writer;55108
2527;M;35-44;scientist;36109
2324;M;35-44;technician/engineer;50321
3895;F;35-44;other;20723
4456;F;35-44;artist;49770
5995;F;35-44;academic/educator;14618
1956;M;35-44;other;44280
2655;M;35-44;executive/managerial;66224
4668;M;35-44;sales/marketing;74012
1449;M;35-44;writer;17112
4079;M;35-44;technician/engineer;26505
2640;M;35-44;programmer;78230
3205;F;35-44;self-employed;80304
4113;M;35-44;technician/engineer;58503
469;M;35-44;doctor/health care;55122
4207;M;35-44;academic/educator;90731
755;F;35-44;other;94002
525;M;35-44;doctor/health care;19027
5476;F;35-44;other;20037
4000;M;35-44;executive/managerial;8876
1881;M;35-44;artist;95008
2820;F;35-44;other;2138
756;M;35-44;other;90064
111;M;35-44;scientist;55416
472;M;35-44;other;55418
5560;F;35-44;technician/engineer;98036
3278;M;35-44;executive/managerial;10014
1391;M;35-44;scientist;20723
4128;M;35-44;doctor/health care;60025
4681;F;35-44;scientist;6119
4521;M;35-44;programmer;15202
4897;M;35-44;self-employed;16844
2098;M;35-44;writer;48067
3092;M;35-44;scientist;98108
5927;M;35-44;sales/marketing;10003
820;M;35-44;executive/managerial;78759
1999;F;35-44;clerical/admin;2113
1063;M;35-44;executive/managerial;50265
2683;M;35-44;executive/managerial;60188
2722;M;35-44;executive/managerial;22043
904;M;35-44;writer;92308
2200;M;35-44;academic/educator;60016
118;M;35-44;technician/engineer;22315
4160;M;35-44;writer;10027
2521;M;35-44;technician/engineer;49424
354;M;35-44;academic/educator;55117
4226;F;35-44;doctor/health care;76021
6018;M;35-44;academic/educator;48906
1600;M;35-44;executive/managerial;8234
4030;M;35-44;executive/managerial;89128
3094;M;35-44;other;30030
3978;M;35-44;retired;78252
441;M;35-44;academic/educator;55127
4341;M;35-44;technician/engineer;33433
3251;M;35-44;technician/engineer;15330
3545;M;35-44;programmer;92507
254;M;35-44;technician/engineer;49015
3675;M;35-44;executive/managerial;6680
5016;F;35-44;academic/educator;89447
4437;F;35-44;customer service;47129
2889;M;35-44;clerical/admin;55104
1358;M;35-44;technician/engineer;49508
2798;M;35-44;writer;10038
2587;M;35-44;executive/managerial;55124
3443;F;35-44;technician/engineer;48219
3271;F;35-44;other;92704
641;F;35-44;other;55116
1873;M;35-44;executive/managerial;2127
3226;M;35-44;college/grad student;10027
1741;M;35-44;executive/managerial;91107
1285;M;35-44;college/grad student;98125
5378;M;35-44;tradesman/craftsman;10463
1446;M;35-44;programmer;10128
1342;M;35-44;other;94560
4937;M;35-44;other;2108
1238;F;35-44;writer;11215
5231;M;35-44;executive/managerial;92506
518;F;35-44;programmer;75240
5540;M;35-44;academic/educator;19149
4956;M;35-44;scientist;77007
3020;F;35-44;executive/managerial;60302
2779;M;35-44;executive/managerial;10040
5978;M;35-44;academic/educator;49307
1105;M;35-44;doctor/health care;48105
2571;M;35-44;technician/engineer;20151
1451;M;35-44;writer;90012
5110;M;35-44;scientist;78250
5407;F;35-44;technician/engineer;30096
1880;M;35-44;other;91006
1763;M;35-44;executive/managerial;76248
2090;M;35-44;technician/engineer;48313
3384;M;35-44;executive/managerial;91304
5699;M;35-44;scientist;94706
3346;M;35-44;executive/managerial;54016
5899;M;35-44;technician/engineer;30024
264;M;35-44;other;20755
1012;F;35-44;academic/educator;30004
5383;M;35-44;academic/educator;55430
5374;M;35-44;executive/managerial;38018
55;F;35-44;programmer;55303
1875;M;35-44;programmer;94107
1640;M;35-44;technician/engineer;95610
4204;M;35-44;executive/managerial;6905
2565;M;35-44;customer service;34786
3178;F;35-44;customer service;44313
1751;M;35-44;writer;77024
3237;M;35-44;executive/managerial;5401
4718;M;35-44;executive/managerial;3885
4054;M;35-44;clerical/admin;68122
1661;M;35-44;executive/managerial;80526
2755;M;35-44;executive/managerial;29631
4902;M;35-44;sales/marketing;84057
5778;M;35-44;programmer;85257
857;M;35-44;technician/engineer;11701
4804;F;35-44;academic/educator;44107
1215;M;35-44;technician/engineer;23602
91;M;35-44;executive/managerial;7650
4223;F;35-44;technician/engineer;60148
4098;M;35-44;executive/managerial;53150
4585;M;35-44;executive/managerial;30324
795;F;35-44;sales/marketing;19147
2316;M;35-44;other;13207
1799;M;35-44;lawyer;70118
4601;M;35-44;sales/marketing;55415
5413;M;35-44;academic/educator;59801
4674;F;35-44;executive/managerial;8318
4007;M;35-44;programmer;88005
5006;M;35-44;clerical/admin;48827
4673;M;35-44;self-employed;94705
16;F;35-44;other;20670
4539;M;35-44;unemployed;1054
1464;M;35-44;programmer;75063
1439;M;35-44;clerical/admin;98037
1411;M;35-44;academic/educator;8107
3024;M;35-44;technician/engineer;14302
1753;M;35-44;doctor/health care;90803
353;F;35-44;executive/managerial;92625
4457;M;35-44;sales/marketing;95492
598;M;35-44;executive/managerial;95476
5452;M;35-44;doctor/health care;10011
5579;F;35-44;executive/managerial;7039
2773;M;35-44;artist;78766
1595;M;35-44;academic/educator;92683-1892
3977;M;35-44;sales/marketing;22180
3115;M;35-44;technician/engineer;48323
631;M;35-44;technician/engineer;28601
146;F;35-44;writer;10954
3759;M;35-44;doctor/health care;54751
121;M;35-44;executive/managerial;75229
885;M;35-44;other;48105
1440;M;35-44;programmer;94520
1104;M;35-44;lawyer;10023
5263;M;35-44;executive/managerial;40601
1686;M;35-44;programmer;94062
5433;F;35-44;technician/engineer;45014
4019;M;35-44;technician/engineer;54601
681;M;35-44;executive/managerial;30501
4141;M;35-44;technician/engineer;95014
5631;M;35-44;programmer;1944
3607;M;35-44;technician/engineer;32506
862;M;35-44;executive/managerial;10019
2817;M;35-44;programmer;53130
2470;M;35-44;tradesman/craftsman;52001
4678;M;35-44;artist;90292
1481;M;35-44;technician/engineer;77096
4876;F;35-44;technician/engineer;98201
1390;M;35-44;self-employed;99352
729;M;35-44;programmer;85284
1848;M;35-44;customer service;10011
4271;M;35-44;executive/managerial;83405
502;M;35-44;doctor/health care;55126
934;F;35-44;executive/managerial;97401
2089;M;35-44;technician/engineer;17601
2164;M;35-44;other;95826
3232;M;35-44;programmer;92821
